IntCode,latitude,longitude,numacc,numones,meanspeed,maxdiffspeed,numroad,uniroad,ZipCode,StopSign,StopPerWay,TrafficLight,TrafficFlash,turnrestriction,noparking,vissigns,yielding,Complaints311,AccOverTime,STlist,STstr
79,40.45015717052706,-79.98908426603401,0.0,0,30.0,10.0,2.0,2.0,['15222'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['16TH ST BRG', 'WATERFRONT PL', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",16TH ST BRG WATERFRONT PL
80,40.44915149733893,-79.98539403779297,1.7692307692307692,1,31.66666666666667,10.0,3.0,2.0,['15222'],0,,1,0.0,1,0,0,0,0,"[0, 0, 0, 1, 3, 2, 1, 2, 2, 2, 1, 5, 0, 4]","['17TH ST', 'LIBERTY AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",17TH ST LIBERTY AVE
81,40.44942915586768,-79.98573211916023,0.15384615384615385,2,25.0,0.0,4.0,2.0,['15222'],1,1.0,0,,2,5,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","['17TH ST', 'SPRING WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",17TH ST SPRING WAY
82,40.44998781194026,-79.98641289536961,0.07692307692307693,2,25.0,0.0,4.0,2.0,['15222'],1,2.0,0,,1,6,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['17TH ST', 'MULBERRY WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",17TH ST MULBERRY WAY
83,40.450324464864416,-79.9868239298252,0.5384615384615384,1,25.0,0.0,3.0,2.0,['15222'],0,,0,,0,1,0,0,1,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 3, 0]","['17TH ST', 'SMALLMAN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",17TH ST SMALLMAN ST
84,40.44970950413235,-79.98607298897174,1.6153846153846154,4,30.0,10.0,4.0,2.0,['15222'],1,0.0,0,,1,4,0,0,2,"[0, 0, 0, 3, 2, 4, 0, 2, 2, 3, 0, 1, 1, 3]","['17TH ST', 'PENN AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",17TH ST PENN AVE
85,40.427929061918825,-79.98213978138591,0.0,0,25.0,0.0,3.0,2.0,['15203'],1,3.0,0,,1,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 17TH ST', 'SARAH ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 17TH ST SARAH ST
86,40.42569927648679,-79.98235974876415,0.0,2,25.0,0.0,2.0,2.0,['15203'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 17TH ST', 'EDWARDS WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 17TH ST EDWARDS WAY
87,40.42615680551578,-79.98230661806224,0.0,1,25.0,0.0,3.0,2.0,['15203'],1,2.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 17TH ST', 'MARY ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 17TH ST MARY ST
88,40.42660441787793,-79.98226932702497,0.0,1,25.0,0.0,3.0,2.0,['15203'],0,,0,,2,2,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 17TH ST', 'HARCUM WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 17TH ST HARCUM WAY
89,40.4270452572084,-79.9822273198248,0.07692307692307693,0,25.0,0.0,3.0,2.0,['15203'],1,1.5,0,,0,1,0,2,0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['S 17TH ST', 'JANE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 17TH ST JANE ST
90,40.42883492402716,-79.98204757969465,1.3076923076923077,2,30.0,10.0,4.0,2.0,['15203'],0,,1,1.0,5,2,0,0,3,"[0, 1, 0, 3, 2, 3, 1, 1, 2, 1, 1, 0, 2, 0]","['S 17TH ST', 'E CARSON ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 17TH ST E CARSON ST
91,40.42976488341318,-79.98195168208908,0.0,2,25.0,0.0,3.0,2.0,['15203'],1,1.0,0,,1,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 17TH ST', 'SIDNEY ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 17TH ST SIDNEY ST
92,40.43111986781009,-79.98181504304239,0.0,1,25.0,0.0,4.0,3.0,['15203'],1,3.0,0,,0,3,0,0,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 17TH ST', 'MERRIMAN CT', 'MERRIMAN ST', 'None', 'None', 'None', 'None', 'None', 'None']",S 17TH ST MERRIMAN CT MERRIMAN ST
93,40.43065769347776,-79.98185994258708,0.07692307692307693,0,25.0,0.0,3.0,2.0,['15203'],1,1.0,0,,0,2,0,0,4,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['S 17TH ST', 'WHARTON ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 17TH ST WHARTON ST
94,40.43167762643967,-79.98176162571635,0.0,0,25.0,0.0,2.0,2.0,['15203'],0,,0,,0,4,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 17TH ST', 'SOUTH SHORE CT', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 17TH ST SOUTH SHORE CT
95,40.45068972075188,-79.98533089577073,0.07692307692307693,2,25.0,0.0,3.0,2.0,['15222'],1,1.0,0,,0,5,0,0,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['18TH ST', 'MULBERRY WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",18TH ST MULBERRY WAY
96,40.45040579977326,-79.98499709423358,0.3076923076923077,3,31.66666666666667,10.0,3.0,2.0,['15222'],1,0.0,0,,0,3,0,0,0,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2]","['18TH ST', 'PENN AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",18TH ST PENN AVE
97,40.451020549485285,-79.98572376372485,0.4615384615384616,1,25.0,0.0,3.0,2.0,['15222'],0,,0,,0,2,0,0,1,"[0, 0, 0, 1, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0]","['18TH ST', 'SMALLMAN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",18TH ST SMALLMAN ST
98,40.42829020200456,-79.98060845608629,0.0,2,30.0,10.0,4.0,2.0,['15203'],0,,0,,0,1,0,0,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 18TH ST', 'CAREY WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST CAREY WAY
99,40.427838352612966,-79.9806519066869,1.4615384615384617,0,30.0,10.0,4.0,2.0,['15203'],0,,1,0.0,0,0,0,0,3,"[0, 0, 0, 2, 0, 1, 3, 1, 0, 7, 1, 0, 3, 1]","['S 18TH ST', 'SARAH ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST SARAH ST
100,40.4317341035091,-79.98025877127526,0.0,0,25.0,0.0,3.0,2.0,['15203'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 18TH ST', 'SOUTH SHORE CT', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST SOUTH SHORE CT
101,40.42967888702446,-79.98046841541087,0.38461538461538464,0,25.0,0.0,4.0,2.0,['15203'],1,1.0,0,,0,0,0,0,1,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0]","['S 18TH ST', 'SIDNEY ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST SIDNEY ST
102,40.42922837525047,-79.98051370875389,0.07692307692307693,2,25.0,0.0,4.0,2.0,['15203'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['S 18TH ST', 'WRIGHTS WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST WRIGHTS WAY
103,40.42562489541479,-79.98087965026998,0.4615384615384616,2,30.0,10.0,4.0,2.0,['15203'],0,,0,,0,6,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0]","['S 18TH ST', 'EDWARDS WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST EDWARDS WAY
104,40.42606450042017,-79.98083040676589,1.0769230769230769,0,30.0,10.0,4.0,2.0,['15203'],1,2.0,0,,0,3,0,0,20,"[0, 0, 0, 0, 2, 0, 1, 5, 0, 0, 3, 1, 0, 2]","['S 18TH ST', 'MARY ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST MARY ST
105,40.42488786041286,-79.97997858916119,0.0,0,35.0,0.0,3.0,2.0,['15203'],0,,0,,0,2,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 18TH ST', 'JOSEPHINE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST JOSEPHINE ST
106,40.426517070753754,-79.98078518511376,0.2307692307692308,2,30.0,10.0,4.0,2.0,['15203'],0,,0,,0,3,0,0,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","['S 18TH ST', 'HARCUM WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST HARCUM WAY
107,40.42346132790807,-79.97770383208581,0.6153846153846154,0,25.0,0.0,3.0,2.0,['15203'],0,,0,,0,0,0,0,2,"[1, 0, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 0, 0]","['S 18TH ST', 'GREGORY ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST GREGORY ST
108,40.423826747662794,-79.9776925421937,0.6923076923076923,1,30.0,10.0,4.0,3.0,['15203'],0,,1,0.0,3,1,0,0,4,"[0, 0, 0, 0, 1, 0, 1, 1, 3, 0, 1, 1, 1, 0]","['S 18TH ST', 'MISSION ST', 'PIUS ST', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST MISSION ST PIUS ST
109,40.42875858526715,-79.98056195754114,2.8461538461538463,0,32.5,10.0,4.0,2.0,['15203'],0,,1,0.0,4,1,0,0,3,"[0, 1, 3, 2, 2, 5, 4, 2, 6, 0, 6, 1, 3, 2]","['S 18TH ST', 'E CARSON ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST E CARSON ST
110,40.426953159105366,-79.98074031685914,2.0769230769230766,0,30.0,10.0,4.0,2.0,['15203'],0,,1,0.0,0,0,0,0,6,"[0, 0, 0, 5, 2, 1, 1, 4, 6, 4, 1, 0, 3, 0]","['S 18TH ST', 'JANE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST JANE ST
111,40.431011195917186,-79.98033279279001,0.0,2,25.0,0.0,4.0,3.0,['15203'],1,2.0,0,,0,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 18TH ST', 'MERRIMAN ST', 'MERRIMAN WAY', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST MERRIMAN ST MERRIMAN WAY
112,40.43056068429677,-79.98037808793265,0.3076923076923077,0,25.0,0.0,4.0,2.0,['15203'],1,1.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1]","['S 18TH ST', 'WHARTON ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST WHARTON ST
113,40.42739955476651,-79.98069489046672,0.15384615384615385,2,30.0,10.0,4.0,2.0,['15203'],0,,0,,0,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['S 18TH ST', 'LARKINS WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST LARKINS WAY
114,40.42050540803655,-79.98633668120334,0.2307692307692308,0,25.0,0.0,3.0,2.0,['15210'],1,3.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]","['S 18TH ST', 'WACHTER ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST WACHTER ST
115,40.421070867770794,-79.98524704052997,0.0,0,18.75,25.0,4.0,3.0,['15210'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 18TH ST', 'QUARRY ST', 'SAINT THOMAS ST', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST QUARRY ST SAINT THOMAS ST
116,40.430118422210384,-79.9804227586035,0.07692307692307693,2,25.0,0.0,4.0,2.0,['15203'],0,,0,,0,1,0,0,0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 18TH ST', 'FOX WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST FOX WAY
117,40.42172807843717,-79.97926518238509,0.15384615384615385,0,25.0,0.0,4.0,2.0,['15203'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","['S 18TH ST', 'CROSSMAN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST CROSSMAN ST
118,40.421941945975796,-79.98386570225934,0.2307692307692308,0,25.0,0.0,3.0,2.0,['15210'],1,3.0,0,,0,3,0,0,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['S 18TH ST', 'MONASTERY PL', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST MONASTERY PL
119,40.421345187735184,-79.98220762265495,0.3076923076923077,0,25.0,0.0,3.0,2.0,['15210'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]","['S 18TH ST', 'SAINT PATRICK ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST SAINT PATRICK ST
120,40.43131915830363,-79.98030194910321,0.0,0,16.666666666666668,25.0,3.0,2.0,['15203'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 18TH ST', 'RIVERSIDE MEWS', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 18TH ST RIVERSIDE MEWS
121,40.45097272799303,-79.98489546826865,0.0,2,25.0,0.0,3.0,2.0,['15222'],1,1.0,0,,0,2,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['19TH ST', 'MULBERRY WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",19TH ST MULBERRY WAY
122,40.45131292028479,-79.98530122759992,0.0,1,25.0,0.0,3.0,2.0,['15222'],1,2.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['19TH ST', 'SMALLMAN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",19TH ST SMALLMAN ST
123,40.450698975560975,-79.98456829452702,0.0,3,31.66666666666667,10.0,3.0,2.0,['15222'],0,,0,,0,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['19TH ST', 'PENN AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",19TH ST PENN AVE
124,40.42819966594329,-79.97918166679119,0.07692307692307693,2,25.0,0.0,4.0,2.0,['15203'],1,2.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['S 19TH ST', 'CAREY WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 19TH ST CAREY WAY
125,40.42775464260812,-79.97922714904985,0.07692307692307693,0,25.0,0.0,4.0,2.0,['15203'],1,1.0,0,,0,0,0,0,4,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['S 19TH ST', 'SARAH ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 19TH ST SARAH ST
126,40.42959316903345,-79.97904085663556,0.07692307692307693,0,25.0,0.0,4.0,2.0,['15203'],1,1.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['S 19TH ST', 'SIDNEY ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 19TH ST SIDNEY ST
127,40.42914812853644,-79.97908723853628,0.15384615384615385,2,25.0,0.0,4.0,2.0,['15203'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","['S 19TH ST', 'WRIGHTS WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 19TH ST WRIGHTS WAY
128,40.42553781032126,-79.97945213138716,0.0,1,25.0,0.0,2.0,2.0,['15203'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 19TH ST', 'EDWARDS WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 19TH ST EDWARDS WAY
129,40.425980055023935,-79.97940835630568,0.0,0,25.0,0.0,4.0,2.0,['15203'],1,1.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 19TH ST', 'MARY ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 19TH ST MARY ST
130,40.428670106848436,-79.97913522521817,1.3076923076923077,0,30.0,10.0,4.0,2.0,['15203'],1,2.0,0,,0,0,0,0,2,"[1, 1, 1, 0, 1, 2, 4, 1, 2, 0, 0, 1, 0, 3]","['S 19TH ST', 'E CARSON ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 19TH ST E CARSON ST
131,40.42642984590019,-79.97936483057269,0.0,2,25.0,0.0,4.0,2.0,['15203'],0,,0,,0,0,0,0,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 19TH ST', 'HARCUM WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 19TH ST HARCUM WAY
132,40.426870066962096,-79.97931919085032,0.0,0,25.0,0.0,4.0,2.0,['15203'],1,1.0,0,,0,0,0,0,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 19TH ST', 'JANE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 19TH ST JANE ST
133,40.430036716114174,-79.97900071329646,0.07692307692307693,2,25.0,0.0,4.0,2.0,['15203'],1,1.0,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['S 19TH ST', 'FOX WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 19TH ST FOX WAY
134,40.42731990970479,-79.97927297069901,0.0,2,25.0,0.0,4.0,2.0,['15203'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 19TH ST', 'LARKINS WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 19TH ST LARKINS WAY
135,40.43047549536436,-79.97895861459816,0.15384615384615385,0,25.0,0.0,4.0,2.0,['15203'],1,1.0,0,,0,1,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]","['S 19TH ST', 'WHARTON ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 19TH ST WHARTON ST
136,40.43092314096221,-79.97891950337153,0.0,1,18.75,25.0,4.0,3.0,['15203'],1,3.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['S 19TH ST', 'MERRIMAN WAY', 'MERRIMAN MEWS', 'None', 'None', 'None', 'None', 'None', 'None']",S 19TH ST MERRIMAN WAY MERRIMAN MEWS
137,40.436555670980304,-79.99872233257689,0.9230769230769232,4,35.0,20.0,5.0,3.0,['15219'],0,,1,0.0,1,0,0,1,7,"[0, 0, 0, 1, 3, 0, 0, 1, 4, 1, 1, 0, 0, 1]","['1ST AVE', 'GRANT ST', 'GRANT TO I376 EB RMPP', 'None', 'None', 'None', 'None', 'None', 'None']",1ST AVE GRANT ST GRANT TO I376 EB RMPP
138,40.4360680697748,-79.99746268901568,0.6923076923076923,0,25.0,0.0,3.0,2.0,['15219'],1,3.0,0,,0,1,0,0,7,"[0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 1, 0, 0, 1]","['1ST AVE', 'ROSS ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",1ST AVE ROSS ST
139,40.43576745486223,-79.99664770908579,0.3076923076923077,0,25.0,0.0,3.0,2.0,['15219'],1,3.0,0,,0,4,0,1,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0]","['1ST AVE', 'B WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",1ST AVE B WAY
140,40.43537182681518,-79.99559958418334,0.15384615384615385,0,28.33333333333333,10.0,3.0,2.0,['15219'],0,,0,,0,1,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['1ST AVE', 'GASOLINE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",1ST AVE GASOLINE ST
141,40.438539997396155,-80.00402097771655,0.0,4,25.0,0.0,4.0,2.0,['15222'],1,0.0,0,,0,0,0,0,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1ST AVE', 'MARKET ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",1ST AVE MARKET ST
142,40.43788915310724,-80.00229940364213,0.6153846153846154,4,30.0,10.0,4.0,2.0,['15222'],1,0.0,0,,0,0,0,0,1,"[0, 1, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 2, 0]","['1ST AVE', 'WOOD ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",1ST AVE WOOD ST
143,40.438783519077774,-80.00466341365805,0.0,2,25.0,0.0,4.0,2.0,['15222'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1ST AVE', 'CHANCERY LN', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",1ST AVE CHANCERY LN
144,40.439058353832365,-80.00538955887352,0.4615384615384616,1,25.0,0.0,3.0,2.0,['15222'],1,2.0,0,,0,0,0,0,1,"[0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 0, 0, 0]","['1ST AVE', 'STANWIX ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",1ST AVE STANWIX ST
145,40.43563232446892,-79.99628923959071,0.0,1,25.0,0.0,3.0,2.0,['15219'],0,,0,,0,4,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1ST AVE', 'TRY ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",1ST AVE TRY ST
146,40.43689327759729,-79.99964637627139,0.0,3,25.0,0.0,4.0,2.0,['15219'],1,0.5,0,,0,0,0,0,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1ST AVE', 'CHERRY WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",1ST AVE CHERRY WAY
147,40.43723477789602,-80.00054630093763,0.0,4,25.0,0.0,4.0,2.0,['15222'],1,0.0,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1ST AVE', 'SMITHFIELD ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",1ST AVE SMITHFIELD ST
148,40.43722781967533,-79.99875282260187,3.0,2,30.0,10.0,4.0,3.0,['15219'],0,,0,,1,0,0,0,0,"[2, 1, 3, 1, 0, 1, 3, 5, 4, 6, 0, 5, 6, 2]","['1ST AVE', 'BLVD OF THE ALLIES', 'BLVD OF THE ALLIES TO I376 EB RMPP', 'None', 'None', 'None', 'None', 'None', 'None']",1ST AVE BLVD OF THE ALLIES BLVD OF THE ALLIES TO I376 EB RMPP
149,40.430575813911325,-80.00048498394831,1.2307692307692308,0,31.66666666666667,10.0,3.0,2.0,['15219'],0,,0,,0,2,1,0,0,"[0, 3, 2, 2, 0, 3, 0, 0, 2, 1, 1, 0, 1, 1]","['S 1ST ST', 'E CARSON ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 1ST ST E CARSON ST
150,40.43096750590549,-80.00025280243595,0.07692307692307693,0,25.0,0.0,2.0,2.0,['15219'],0,,0,,0,2,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['S 1ST ST', 'MCKEAN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 1ST ST MCKEAN ST
151,40.451106157792246,-79.983959053871,0.4615384615384616,4,30.0,10.0,4.0,2.0,['15222'],1,0.0,0,,0,1,0,0,1,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0]","['20TH ST', 'PENN AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",20TH ST PENN AVE
152,40.450825030047795,-79.98362265454806,0.07692307692307693,2,25.0,0.0,4.0,2.0,['15222'],1,2.0,0,,0,5,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['20TH ST', 'SPRING WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",20TH ST SPRING WAY
153,40.451393285889935,-79.98430464242546,0.0,2,25.0,0.0,4.0,2.0,['15222'],1,2.0,0,,0,5,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['20TH ST', 'MULBERRY WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",20TH ST MULBERRY WAY
154,40.45172811375485,-79.98470393355686,0.07692307692307693,1,25.0,0.0,3.0,2.0,['15222'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['20TH ST', 'SMALLMAN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",20TH ST SMALLMAN ST
155,40.45055466915247,-79.98329739577437,0.4615384615384616,1,31.66666666666667,10.0,3.0,2.0,['15222'],1,2.0,0,,0,0,0,0,0,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 3, 0, 0, 0]","['20TH ST', 'LIBERTY AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",20TH ST LIBERTY AVE
156,40.429505936233724,-79.97754857493888,0.3076923076923077,0,25.0,0.0,4.0,2.0,['15203'],1,1.0,0,,0,0,0,0,3,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0]","['S 20TH ST', 'SIDNEY ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S 20TH ST SIDNEY ST
